datetime;ipsrc;ipdst;dstport;proto;action;policyid;rfc_6065;indice
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:46;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.217;192.168.2.255;54915;UDP;Permit;13;dynamic_private;3
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
07/03/2022 19:47;192.168.2.134;192.168.2.117;80;TCP;Permit;6;well_known;1
